杂物,炼钢炉,行车支架,墙,钢架,轨道车,挖掘机,废料堆,过道,索具,半成品堆料,板房,平台,喷煤气设备,Label
0,0,1.64,0,0,0,0,0,0,0,2.15,0.69,0.34,0,2
0,0,1.91,0,0,0,0,0,0,0,2.5,0.77,0.34,0,2
0,0,2.09,0,0,0,0,0,0,0,2.74,0.82,0.35,0,2
0,0,1.91,0,0,0,0,0,0,0,2.5,0.77,0.34,0,2
0,0,1.28,0.01,0,0,0,0,0,0,1.67,0.59,0.31,0,2
0,0,1.48,0,0,0,0,0,0,0,1.96,0.67,0.32,0,2
0,0,1.39,0,0,0,0,0,0,0,1.84,0.64,0.32,0,2
0,0,1.48,0,0,0,0,0,0,0,1.96,0.67,0.32,0,2
0,0,1.65,0,0,0,0,0,0,0,2.17,0.71,0.32,0,2
0,0,1.76,0,0,0,0,0,0,0,2.28,0.7,0.33,0,2
0,0,1.57,0,0,0,0,0,0,0,2.04,0.67,0.31,0,2
0,0,1.3,0,0,0,0,0,0,0,1.72,0.62,0.31,0,2
0,0,1.47,0,0,0,0,0,0,0,1.93,0.66,0.31,0,2
0,0,0.7,0.07,0,0,0,0,0,0,0.93,0.43,0.28,0,2
0,0,1.47,0,0,0,0,0,0,0,1.93,0.66,0.31,0,2
0,0,1.66,0,0,0,0,0,0,0,2.19,0.72,0.33,0,2
0,0,1.84,0,0,0,0,0,0,0,2.43,0.77,0.34,0,2
0,0,1.51,0,0,0,0,0,0,0,2.02,0.66,0.4,0,2
0,0,1.33,0,0,0,0,0,0,0,1.78,0.6,0.39,0,2
0,0,1.43,0,0,0,0,0,0,0,1.9,0.62,0.4,0,2
0,0,1.55,0,0,0,0,0,0,0,2.07,0.65,0.44,0,2
0,0,0.86,0.07,0,0,0,0,0,0,1.11,0.46,0.28,0,2
0,0,2,0,0,0,0,0,0,0,2.53,0.72,0.34,0,2
0,1,2,2,0,0,0,0,0,0,0,0,0,0,3
0,2,4,1,0,1,0,0,0,0,0,0,0,0,3
0,2,5,1,0,1,0,0,0,0,0,1,0,0,3
0,2,5,1,0,1,0,0,0,0,0,1,0,0,3
0,1,6,1,0,1,0,0,0,0,0,2,0,0,3
0,1,6,1,1,0,0,0,0,0,0,2,0,0,3
0,2,6,1,1,1,0,0,0,0,0,2,0,0,3
0,1,5,1,0,1,0,0,0,0,0,2,0,0,3
0,1,1,1,2,2,0,0,0,0,0,0,0,2,3
0,3,2,0,2,2,0,0,0,0,0,0,0,2,3
0,3,6,0,2,3,1,0,0,0,0,0,0,1,3
0,4,6,0,2,5,1,0,0,0,0,0,0,1,3
0,4,6,0,3,5,1,0,0,0,0,0,0,1,3
0,4,6,0,1,5,1,0,0,0,0,0,0,1,3
0,2,7,1,2,3,1,0,0,0,0,0,0,0,3
0,2,7,1,3,3,1,0,0,0,0,0,0,0,3
0,2,7,1,2,3,1,0,0,0,0,0,0,0,3
0,2,6,1,2,3,0,0,0,0,0,0,0,0,3
0,2,6,1,3,3,0,0,0,0,0,0,0,0,3
0,2,6,1,3,3,0,0,0,0,0,0,0,0,3
0,0,2,1,2,1,0,0,0,0,0,0,0,2,3
0,1,3,1,2,2,0,0,0,0,0,0,0,2,3
0,2,3,1,2,2,0,0,0,0,0,0,0,2,3
0,2,4,0,3,3,0,0,0,0,0,0,0,2,3
0,2,4,0,2,4,0,0,0,0,0,0,0,2,3
0,2,4,0,3,3,0,0,0,0,0,0,0,1,3
0,2,5,0,4,3,0,0,0,0,0,0,0,0,3
0,2,5,0,4,3,0,0,0,0,0,0,0,0,3
0,2,4,1,4,3,0,0,0,0,0,0,0,0,3
0,2,3,1,2,2,0,0,0,0,0,0,0,0,3
0,1.44,0.92,0.64,1.44,1.54,0,0,0,0,0,0,0,0.6,3
0,1.62,1.05,0.72,1.63,1.75,0,0,0,0,0,0,0,0.68,3
0,1.62,1.05,0.72,1.63,1.75,0,0,0,0,0,0,0,0.68,3
0,1.7,1.12,0.77,1.71,1.85,0,0,0,0,0,0,0,0.72,3
0,1.6,1.07,0.74,1.65,1.78,0,0,0,0,0,0,0,0.72,3
0,1.84,1.22,0.82,1.88,2.03,0,0,0,0.01,0,0,0,0.79,3
0,1.59,1.04,0.72,1.6,1.72,0,0,0,0,0,0,0,0.67,3
0,1.3,0.84,0.59,1.32,1.42,0,0,0,0,0,0,0,0.57,3
0,1.53,0.99,0.66,1.56,1.68,0,0,0,0,0,0,0,0.66,3
0,2.13,1.42,0.93,2.2,2.39,0,0,0,0.04,0,0,0,0.93,3
0,2.44,1.63,1.05,2.52,2.75,0,0,0,0.07,0,0,0,1.06,3
0,2.48,1.67,1.07,2.58,2.82,0,0,0,0.07,0,0,0,1.09,3
0,2.39,1.6,1.02,2.46,2.68,0,0,0,0.07,0,0,0,1.02,3
0,2.18,1.46,0.96,2.23,2.43,0,0,0,0.04,0,0,0,0.94,3
0,2.23,1.5,0.99,2.29,2.5,0,0,0,0.04,0,0,0,0.97,3
0,2.18,1.46,0.96,2.23,2.43,0,0,0,0.04,0,0,0,0.94,3
0,1.97,1.31,0.88,2.01,2.18,0,0,0,0.02,0,0,0,0.85,3
0,2.02,1.35,0.91,2.07,2.25,0,0,0,0.02,0,0,0,0.88,3
0,2.02,1.35,0.91,2.07,2.25,0,0,0,0.02,0,0,0,0.88,3
0,1.21,0.78,0.57,1.22,1.31,0,0,0,0,0,0,0,0.53,3
0,1.52,1,0.69,1.55,1.67,0,0,0,0,0,0,0,0.67,3
0,1.61,1.06,0.71,1.65,1.79,0,0,0,0,0,0,0,0.7,3
0,1.8,1.21,0.81,1.87,2.03,0,0,0,0,0,0,0,0.8,3
0,1.86,1.24,0.83,1.92,2.08,0,0,0,0.01,0,0,0,0.82,3
0,1.76,1.18,0.8,1.82,1.97,0,0,0,0,0,0,0,0.78,3
0,1.88,1.27,0.86,1.94,2.11,0,0,0,0.01,0,0,0,0.84,3
0,1.88,1.27,0.86,1.94,2.11,0,0,0,0.01,0,0,0,0.84,3
0,1.84,1.23,0.83,1.9,2.06,0,0,0,0,0,0,0,0.81,3
0,1.53,1,0.68,1.56,1.67,0,0,0,0,0,0,0,0.66,3
0,1.75,3.88,0.45,1.64,2.07,0.24,0,0,0,0,0,0,0.39,3
0,1.99,4.45,0.47,1.91,2.35,0.28,0,0,0,0,0,0,0.43,3
0,1.99,4.45,0.47,1.91,2.35,0.28,0,0,0,0,0,0,0.43,3
0,2.06,4.65,0.48,2,2.45,0.28,0,0,0,0,0,0,0.45,3
0,1.96,4.4,0.48,1.9,2.34,0.26,0,0,0,0,0,0,0.44,3
0,2.27,5.13,0.5,2.22,2.69,0.32,0,0,0,0,0,0,0.48,3
0,1.89,4.25,0.47,1.81,2.25,0.27,0,0,0,0,0,0,0.41,3
0,1.53,3.37,0.48,1.49,1.92,0.11,0,0,0,0,0,0,0.39,3
0,2.04,4.52,0.51,2.01,2.44,0.2,0,0,0,0,0,0,0.47,3
0,2.8,6.34,0.56,2.83,3.35,0.32,0,0,0,0,0,0,0.63,3
0,3.25,7.41,0.59,3.29,3.86,0.41,0,0,0,0,0,0,0.7,3
0,3.29,7.51,0.59,3.34,3.92,0.42,0,0,0,0,0,0,0.71,3
0,3.21,7.31,0.59,3.25,3.8,0.4,0,0,0,0,0,0,0.69,3
0,2.69,6.13,0.53,2.69,3.24,0.35,0,0,0,0,0,0,0.6,3
0,2.73,6.22,0.53,2.74,3.3,0.35,0,0,0,0,0,0,0.61,3
0,2.69,6.13,0.53,2.69,3.24,0.35,0,0,0,0,0,0,0.6,3
0,2.45,5.55,0.49,2.39,2.92,0.35,0,0,0,0,0,0,0.53,3
0,2.49,5.64,0.5,2.44,2.99,0.36,0,0,0,0,0,0,0.54,3
0,2.49,5.64,0.5,2.44,2.99,0.36,0,0,0,0,0,0,0.54,3
0,1.36,3,0.47,1.34,1.75,0.08,0,0,0,0,0,0,0.38,3
0,1.88,4.2,0.51,1.88,2.33,0.15,0,0,0,0,0,0,0.47,3
0,2.05,4.59,0.52,2.06,2.51,0.18,0,0,0,0,0,0,0.49,3
0,2.37,5.34,0.54,2.39,2.88,0.24,0,0,0,0,0,0,0.56,3
0,2.47,5.57,0.54,2.49,2.98,0.26,0,0,0,0,0,0,0.57,3
0,2.26,5.07,0.5,2.22,2.72,0.28,0,0,0,0,0,0,0.51,3
0,2.34,5.27,0.47,2.25,2.8,0.35,0,0,0,0,0,0,0.5,3
0,2.34,5.27,0.47,2.25,2.8,0.35,0,0,0,0,0,0,0.5,3
0,2.18,4.95,0.47,2.12,2.65,0.33,0,0,0,0,0,0,0.47,3
0,1.8,4.03,0.44,1.69,2.16,0.27,0,0,0,0,0,0,0.39,3
0,1.9,2.19,0.68,2.2,0,0.39,0,0,0,0,0,0,0.53,3
0,2.08,2.42,0.75,2.44,0,0.45,0,0,0,0,0,0,0.54,3
0,2.08,2.42,0.75,2.44,0,0.45,0,0,0,0,0,0,0.54,3
0,2.12,2.46,0.77,2.51,0,0.44,0,0,0,0,0,0,0.53,3
0,2.26,2.62,0.82,2.68,0,0.49,0,0,0,0,0,0,0.56,3
0,2.38,2.8,0.87,2.82,0,0.55,0,0,0,0,0,0.01,0.59,3
0,1.93,2.2,0.7,2.26,0,0.37,0,0,0,0,0,0,0.5,3
0,1.63,1.59,0.54,1.79,0,0.23,0,0.09,0,0,0,0,0.61,3
0,1.99,2.17,0.69,2.23,0,0.4,0,0.01,0,0,0,0,0.64,3
0,2.62,3.1,0.94,3.05,0,0.66,0,0,0,0,0,0.01,0.69,3
0,2.72,3.25,0.97,3.15,0,0.72,0,0,0,0,0,0.03,0.71,3
0,2.87,3.42,1.03,3.33,0,0.77,0,0,0,0,0,0.02,0.77,3
0,2.56,3.09,0.91,2.97,0,0.67,0,0,0,0,0,0.04,0.66,3
0,2.68,3.2,0.97,3.17,0,0.68,0,0,0,0,0,0.03,0.68,3
0,2.84,3.37,1.03,3.35,0,0.73,0,0,0,0,0,0.02,0.73,3
0,2.68,3.2,0.97,3.17,0,0.68,0,0,0,0,0,0.03,0.68,3
0,2.51,2.98,0.9,2.95,0,0.61,0,0,0,0,0,0.02,0.65,3
0,2.66,3.14,0.97,3.13,0,0.66,0,0,0,0,0,0.01,0.7,3
0,2.66,3.14,0.97,3.13,0,0.66,0,0,0,0,0,0.01,0.7,3
0,1.71,1.69,0.57,1.9,0,0.25,0,0.08,0,0,0,0,0.62,3
0,1.99,2.11,0.69,2.27,0,0.37,0,0.02,0,0,0,0,0.65,3
0,2.11,2.3,0.74,2.43,0,0.43,0,0,0,0,0,0,0.66,3
0,2.37,2.63,0.83,2.71,0,0.53,0,0,0,0,0,0,0.73,3
0,2.19,2.44,0.76,2.48,0,0.47,0,0,0,0,0,0,0.66,3
0,2.3,2.6,0.81,2.62,0,0.52,0,0,0,0,0,0,0.69,3
0,2.58,2.99,0.92,2.97,0,0.63,0,0,0,0,0,0,0.72,3
0,2.58,2.99,0.92,2.97,0,0.63,0,0,0,0,0,0,0.72,3
0,2.47,2.8,0.88,2.85,0,0.58,0,0,0,0,0,0,0.73,3
0,1.98,2.23,0.7,2.26,0,0.4,0,0,0,0,0,0,0.58,3
0,1.86,3.66,0.44,0,0,0.2,0,0,0,0,0.36,0,0,3
0,2.17,4.35,0.51,0.01,0,0.3,0,0,0,0,0.41,0,0,3
0,2.17,4.35,0.51,0.01,0,0.3,0,0,0,0,0.41,0,0,3
0,2.27,4.67,0.59,0.01,0,0.39,0,0,0,0,0.47,0,0,3
0,2.21,4.52,0.57,0,0,0.36,0,0,0,0,0.45,0,0,3
0,2.56,5.15,0.56,0,0,0.37,0,0,0,0,0.43,0,0,3
0,2.1,4.28,0.56,0.01,0,0.35,0,0,0,0,0.45,0,0,3
0,1.71,3.27,0.41,0,0,0.17,0,0,0,0,0.27,0,0,3
0,2.14,4.06,0.47,0,0,0.26,0,0,0,0,0.3,0,0,3
0,2.95,5.72,0.52,0,0,0.37,0,0,0,0,0.34,0,0,3
0,3.41,6.61,0.56,0,0,0.43,0,0,0,0,0.33,0,0,3
0,3.47,6.72,0.56,0,0,0.42,0,0,0,0,0.31,0,0,3
0,3.34,6.51,0.56,0,0,0.43,0,0,0,0,0.35,0,0,3
0,2.93,5.73,0.5,0,0,0.31,0,0,0,0,0.35,0,0,3
0,3.01,5.83,0.49,0,0,0.3,0,0,0,0,0.32,0,0,3
0,2.93,5.73,0.5,0,0,0.31,0,0,0,0,0.35,0,0,3
0,2.65,5.13,0.46,0,0,0.25,0,0,0,0,0.32,0,0,3
0,2.72,5.24,0.46,0,0,0.25,0,0,0,0,0.3,0,0,3
0,2.72,5.24,0.46,0,0,0.25,0,0,0,0,0.3,0,0,3
0,1.55,3.01,0.42,0,0,0.16,0,0,0,0,0.31,0,0,3
0,2.08,4.03,0.45,0,0,0.22,0,0,0,0,0.3,0,0,3
0,2.28,4.41,0.46,0,0,0.24,0,0,0,0,0.3,0,0,3
0,2.51,4.8,0.48,0,0,0.3,0,0,0,0,0.29,0,0,3
0,2.58,4.95,0.49,0,0,0.31,0,0,0,0,0.3,0,0,3
0,2.35,4.47,0.46,0,0,0.26,0,0,0,0,0.28,0,0,3
0,2.44,4.61,0.44,0,0,0.24,0,0,0,0,0.27,0,0,3
0,2.44,4.61,0.44,0,0,0.24,0,0,0,0,0.27,0,0,3
0,2.41,4.58,0.44,0,0,0.22,0,0,0,0,0.27,0,0,3
0,1.95,3.74,0.42,0,0,0.17,0,0,0,0,0.29,0,0,3
0,0,1.66,0.62,1.11,0.99,0.3,0,0,0,0,0.33,0,0.62,3
0,0,1.98,0.67,1.27,1.12,0.36,0,0,0,0,0.32,0,0.67,3
0,0,1.98,0.67,1.27,1.12,0.36,0,0,0,0,0.32,0,0.67,3
0,0,2.04,0.7,1.34,1.15,0.4,0,0,0,0,0.33,0,0.66,3
0,0,2.15,0.72,1.36,1.16,0.43,0,0,0.01,0,0.33,0,0.65,3
0,0,2.48,0.76,1.54,1.31,0.44,0,0,0,0,0.31,0,0.74,3
0,0,1.85,0.67,1.23,1.07,0.37,0,0,0,0,0.34,0,0.62,3
0,0,1.45,0.57,1.03,0.94,0.23,0,0,0,0,0.32,0,0.62,3
0,0,2.08,0.67,1.34,1.18,0.32,0,0,0,0,0.3,0,0.73,3
0,0,2.95,0.79,1.82,1.57,0.4,0,0,0,0,0.26,0,0.91,3
0,0,3.35,0.83,2.09,1.79,0.4,0,0,0,0,0.24,0,1.04,3
0,0,3.53,0.86,2.17,1.86,0.43,0,0,0,0,0.23,0,1.06,3
0,0,3.17,0.8,2.01,1.73,0.37,0,0,0,0,0.25,0,1.01,3
0,0,2.84,0.78,1.83,1.57,0.4,0,0,0,0,0.29,0,0.89,3
0,0,3.01,0.81,1.92,1.63,0.43,0,0,0,0,0.28,0,0.92,3
0,0,2.84,0.78,1.83,1.57,0.4,0,0,0,0,0.29,0,0.89,3
0,0,2.54,0.74,1.66,1.43,0.37,0,0,0,0,0.3,0,0.83,3
0,0,2.71,0.77,1.75,1.5,0.4,0,0,0,0,0.29,0,0.86,3
0,0,2.71,0.77,1.75,1.5,0.4,0,0,0,0,0.29,0,0.86,3
0,0,1.32,0.56,0.96,0.88,0.24,0,0,0,0,0.33,0,0.58,3
0,0,1.84,0.63,1.25,1.12,0.27,0,0,0,0,0.3,0,0.71,3
0,0,2.09,0.66,1.36,1.21,0.29,0,0,0,0,0.29,0,0.76,3
0,0,2.48,0.72,1.58,1.38,0.34,0,0,0,0,0.27,0,0.83,3
0,0,2.38,0.69,1.57,1.38,0.3,0,0,0,0,0.28,0,0.85,3
0,0,2.37,0.71,1.53,1.33,0.36,0,0,0,0,0.29,0,0.79,3
0,0,2.64,0.77,1.68,1.43,0.42,0,0,0,0,0.3,0,0.81,3
0,0,2.64,0.77,1.68,1.43,0.42,0,0,0,0,0.3,0,0.81,3
0,0,2.49,0.74,1.62,1.39,0.39,0,0,0,0,0.31,0,0.8,3
0,0,1.89,0.66,1.25,1.1,0.33,0,0,0,0,0.32,0,0.67,3
0,1.62,3.82,0.63,1.1,0,0.44,0,0,0,0,0,0,0.57,3
0,1.86,4.4,0.75,1.31,0,0.56,0,0,0,0,0,0,0.69,3
0,1.86,4.4,0.75,1.31,0,0.56,0,0,0,0,0,0,0.69,3
0,1.99,4.74,0.83,1.43,0,0.64,0,0,0,0,0,0,0.75,3
0,1.89,4.48,0.77,1.32,0,0.57,0,0,0,0,0,0,0.71,3
0,2.12,5.05,0.87,1.53,0,0.69,0,0,0,0,0,0,0.81,3
0,1.81,4.31,0.74,1.28,0,0.55,0,0,0,0,0,0,0.66,3
0,1.45,3.4,0.51,0.97,0,0.36,0,0,0,0,0,0,0.49,3
0,1.77,4.11,0.67,1.24,0,0.51,0,0,0,0,0,0,0.66,3
0,2.53,6.07,1.03,1.9,0,0.9,0,0,0,0,0,0,0.99,3
0,2.91,6.98,1.21,2.26,0,1.1,0,0,0,0,0,0,1.18,3
0,2.94,7.04,1.21,2.27,0,1.11,0,0,0,0,0,0,1.19,3
0,2.89,6.91,1.21,2.24,0,1.1,0,0,0,0,0,0,1.17,3
0,2.56,6.15,1.05,1.93,0,0.91,0,0,0,0,0,0,1,3
0,2.59,6.22,1.05,1.94,0,0.92,0,0,0,0,0,0,1.02,3
0,2.56,6.15,1.05,1.93,0,0.91,0,0,0,0,0,0,1,3
0,2.27,5.44,0.92,1.68,0,0.77,0,0,0,0,0,0,0.86,3
0,2.3,5.51,0.92,1.69,0,0.78,0,0,0,0,0,0,0.87,3
0,2.3,5.51,0.92,1.69,0,0.78,0,0,0,0,0,0,0.87,3
0,1.36,3.24,0.47,0.89,0,0.32,0,0,0,0,0,0,0.43,3
0,1.78,4.24,0.67,1.26,0,0.53,0,0,0,0,0,0,0.64,3
0,1.91,4.5,0.73,1.35,0,0.58,0,0,0,0,0,0,0.71,3
0,2.13,5.09,0.83,1.57,0,0.7,0,0,0,0,0,0,0.8,3
0,2.23,5.35,0.89,1.68,0,0.78,0,0,0,0,0,0,0.85,3
0,1.99,4.76,0.77,1.44,0,0.63,0,0,0,0,0,0,0.73,3
0,2.05,4.92,0.79,1.49,0,0.66,0,0,0,0,0,0,0.75,3
0,2.05,4.92,0.79,1.49,0,0.66,0,0,0,0,0,0,0.75,3
0,1.98,4.72,0.74,1.41,0,0.61,0,0,0,0,0,0,0.72,3
0,1.63,3.84,0.6,1.11,0,0.44,0,0,0,0,0,0,0.57,3
